cell_id,row,col,latitude,longitude,population_density,building_density,road_density,road_intersection_density,distance_to_highway,builtup_percentage,vegetation_percentage,water_percentage,night_lights,school_count,hospital_count,police_count,bus_stop_count,elevation,slope,ndvi,ndbi,commercial_percentage
182,5,22,12.8616,77.6546,0.2773844152046188,0.24425437114151052,0.3556908918182107,0.26892958203248146,0.10821430190461546,0.628388387798813,0.5224293716503687,0.25435102459781445,0.18063298245276665,0.21512885043746244,0.20900848979793463,0.3429639920230489,0.21597298056619088,0.4018303861506962,0.655701292919404,0.598910075617276,0.03859412752129031,0.6939893466345352
183,5,23,12.8616,77.6646,0.26540092718944563,0.22438638562257873,0.37112121490258226,0.40422036043394005,0.8944581494935002,0.19678460009963597,0.5563909735989611,0.677019281447776,0.09888354212368405,0.20731799518226257,0.1866690691516314,0.2965820706278792,0.20576270450670683,0.8117339419814759,0.2360342799420014,0.20111730432822078,0.1984822972097814,0.06731829176118104
184,5,24,12.8616,77.6746,0.3632051848436268,0.16602274933975567,0.3127173786948561,0.20744294524853443,0.4884118473750511,0.6918895363037175,0.009755599906716154,0.9145066276461058,0.04898622825011277,0.28620245989202886,0.31621784102662115,0.341246216346021,0.24567057022687613,0.6284999065470426,0.6035609640802629,0.3378019904428328,0.578821786761658,0.11390878530491128
185,5,25,12.8616,77.6846,0.30355111387209177,0.1988883592742284,0.3030619953988608,0.23981157351635496,0.4016845303890694,0.5427366456866384,0.6033406932478133,0.9446653150132184,0.021960513887317578,0.1864186032784032,0.32320957938988687,0.17906154564586516,0.27745335960741757,0.24814041499414013,0.9538951347346498,0.6047672323078119,0.48734848541464043,0.6558980622129175
186,5,26,12.8616,77.6946,0.14220594958159127,0.24037149186614157,0.17496189666826836,0.24978056113999172,0.6657644489173222,0.37842516608952936,0.1731328388611053,0.6845946980798029,0.00890897602620845,0.3029965452397018,0.16509716186798865,0.31586909182371303,0.32174033370073096,0.8720288955286366,0.7175502201041899,0.6740005558251327,0.05762355066360576,0.22558454399245478
187,5,27,12.8616,77.7046,0.13972353836127602,0.15959782642647602,0.2688268636246715,0.11040464891358502,0.36282481787653226,0.06437893599460258,0.3507554456383791,0.06394469140018968,0.0032706134996809077,0.088595091941673,0.12432639862990805,0.1811244716980667,0.18245506119283478,0.9238515153091621,0.3963437707865416,0.3024452841743135,0.28298073666860984,0.37716304672821277
188,5,28,12.8616,77.7146,0.22739203472066538,0.1874509611276827,0.20099557790074812,0.15798196653043128,0.9670865168578867,0.6280655163422575,0.45387430093090736,0.7078569865590045,0.0010865420917498738,0.20048618482760808,0.09940041315101888,0.0809993714884047,0.22339542195815845,0.16955848710198837,0.1869445288682435,0.09207118397496791,0.08175511837909855,0.15950569837961476
189,5,29,12.8616,77.7246,0.07920389183875673,0.11901259769739551,0.14971758452584094,0.06941253134891508,0.7793522902394088,0.040206883437404535,0.9631696643799594,0.3486212467659675,0.00032664776183448076,0.12889505396104067,0.09549216405336053,0.08138331621101996,0.21865845578367055,0.3465087360675831,0.3735895823841825,0.6194552010401596,0.5945887215287522,0.12672406988773638
190,5,30,12.8616,77.7346,0.05966470488899474,0.1605241614955459,0.17055376058168825,0.24206024039637247,0.6277824392412673,0.04516341613737639,0.015379936326059135,0.403256688519311,8.886455777670585e-05,0.06250121969012476,0.07595526644359303,0.22510896390714788,0.08521420239933596,0.21766119870813433,0.16749185588916826,0.8578431164731616,0.47771393505838794,0.10057560333893203
191,5,31,12.8616,77.7446,0.054153592469779355,0.12665464339240617,0.22604134142710677,0.10404320143556134,0.8312325289240216,0.6392228733685154,0.3261351208664831,0.15308017519101222,2.187727536996643e-05,0.06078005513840097,0.09838796034837455,0.07804370110497373,0.05948400607974246,0.5802815589588302,0.5780712553487085,0.42828159930206616,0.40789835331364227,0.4698508989478679
192,6,0,12.8716,77.4346,0.08279034350084408,0.14044685118748276,0.0677936014887595,0.050152497609816236,0.9848222716219215,0.7158623686880107,0.8477495897081354,0.8268211213033637,0.8796835508246952,0.23200314833061816,0.04911147530826489,0.21462787290376548,0.1344318154227043,0.7470786444574569,0.8895902822606537,0.3392703861110154,0.7015724499449408,0.5957092814547177
193,6,1,12.8716,77.4446,0.11057558191322747,0.1673469911696458,0.19194720702021903,0.1094447960031013,0.7266613594067025,0.17993125427610393,0.4761668572193782,0.3961188840968595,0.7932144481053386,0.1212446744812421,0.20618416415276394,0.1727404241965755,0.2492057006621782,0.013766672527140781,0.3527467270049118,0.3471913077340734,0.38947599534232336,0.9955104359160429
194,6,2,12.8716,77.4546,0.23167215021015403,0.2606301952542321,0.08382049537202177,0.10345316127258375,0.7100094875139236,0.1058257238281097,0.48714326798090063,0.691299742582122,0.738349911651862,0.21812044750631432,0.1150825355551212,0.12697384989854144,0.059717252496703364,0.11565141873700359,0.34088176925927,0.8144131569376063,0.6820297644391664,0.5811965553910217
195,6,3,12.8716,77.4646,0.08261819894605572,0.20477125266708646,0.08815415554265967,0.2803560137448879,0.7035838985952515,0.4341593989247652,0.07371377623414865,0.33108079864271583,0.7434528634245855,0.2504544562974817,0.22397320053517636,0.24495877807341404,0.2415399896978284,0.8062939638260118,0.616332503393375,0.6020546901453361,0.24485612830246073,0.9410495959276188
196,6,4,12.8716,77.4746,0.28080006124766527,0.1486542392892687,0.2631365335607699,0.14026846437254897,0.3807253064153793,0.4296168523173612,0.34217757624095296,0.048853627571471984,0.8060994871306989,0.18465989517024092,0.2486783444723822,0.21421722207421795,0.12762782878617276,0.5689796064180414,0.4286591556528886,0.1478416775036574,0.21533963107358106,0.281201105360599
197,6,5,12.8716,77.4846,0.20922343985151418,0.21539511233500527,0.24359680354088747,0.27484833443298295,0.5512145644320815,0.5956168276347189,0.20398049979858907,0.21256640311632793,0.8944480487493044,0.19726482844938875,0.20138524126761057,0.24919433495413917,0.2921778249082411,0.051403716681657045,0.18420972480322012,0.2783854449612558,0.34133873848930013,0.4560336667987264
198,6,6,12.8716,77.4946,0.18764106844420633,0.3263013743939972,0.315811352105661,0.3769609277664831,0.456093201833045,0.027943221111342172,0.8655273804614961,0.9182616794767993,0.9625319655754703,0.2397224020529623,0.237155878477103,0.36925841508723795,0.3022774080765075,0.2617479333090133,0.06720004040296156,0.5411572562536381,0.46549035686400725,0.004358750652341528
199,6,7,12.8716,77.5046,0.37396986995103343,0.3943629153897421,0.2978356963472148,0.395631178971995,0.2655917121631335,0.9323692140391506,0.9658923911628745,0.4434944814662095,0.9722952810075622,0.28997976278707693,0.2932978576493192,0.30821204783675227,0.2784633975201315,0.020311959040309267,0.8653121241355889,0.4489480686343394,0.9255955952923065,0.401388627575598
200,6,8,12.8716,77.5146,0.2702933052891066,0.3033445593135442,0.253728962715021,0.3535600954265182,0.7169524592616621,0.7829619300622249,0.8208503897133432,0.7958746281442772,0.9117753154619669,0.3596318015954878,0.25121968917349874,0.31668742582318143,0.43585412092628856,0.2297644321223956,0.17140948833046055,0.238294180173296,0.05126804639418058,0.07862313196353132
201,6,9,12.8716,77.5246,0.29151030698239205,0.27928049284528095,0.2565806431843499,0.2971486771377141,0.5785619385203745,0.3920088100846678,0.8810365154635627,0.4395264607791181,0.8007653268361095,0.255608664075702,0.4227634418737117,0.4073253952549711,0.3995906630009646,0.15688686944564761,0.012086029525960983,0.08755298596277894,0.2652287506840222,0.16018216737440527
202,6,10,12.8716,77.5346,0.282523057882583,0.3334049540026741,0.42342548704813576,0.4579988159396059,0.33377067752961065,0.6869743902950097,0.8012621514140897,0.025907417414997445,0.6818205209179209,0.3169071812229006,0.4780841256420763,0.4137690264531137,0.4399278208414305,0.298815622576997,0.11275754285130529,0.8328230418769664,0.41466935812392486,0.8299956676277667
203,6,11,12.8716,77.5446,0.41023304685775086,0.49256329840377444,0.4928864939769427,0.504931288805748,0.8898086080740958,0.7840564092675081,0.4152133810751249,0.8176579297696387,0.6016870114093593,0.3886397053985155,0.3154048850668383,0.48860893197926863,0.38729949389476076,0.7013451388648688,0.43451149858408045,0.990811362330357,0.17982504450667036,0.9497978119983856
204,6,12,12.8716,77.5546,0.3479852035311771,0.4476871193943657,0.4341430909168159,0.5180952092790942,0.41906923516019223,0.7260870170721673,0.9527773559624918,0.8988794250406527,0.5918650230530043,0.3331173562172694,0.4897280299883735,0.464214397047986,0.49036233001800333,0.433706790125576,0.9566577531570987,0.03710670429915381,0.020882435721738386,0.7846680087096802
205,6,13,12.8716,77.5646,0.42134843925867493,0.3673897123273439,0.3813841150355933,0.5141938635147297,0.7518557326239012,0.528448105551834,0.8817985603920736,0.7968753689519171,0.6559727666782185,0.3531723665270179,0.46391292883570573,0.5610944843097223,0.5446180175957309,0.1893972871872796,0.3321701211497492,0.5198985604253031,0.17122818688430855,0.3567212910766157
206,6,14,12.8716,77.5746,0.3768974277489692,0.37595159741632966,0.4764953535904945,0.5185384390574995,0.9743379889863738,0.45233090575465035,0.8640833330516396,0.45220215353103854,0.768036272314966,0.39511592003822804,0.4308665772247147,0.5590290225027058,0.4034739847173373,0.5313070227904952,0.0023953312218817314,0.11962507248570745,0.8421872791327213,0.5788040164267669
207,6,15,12.8716,77.5846,0.5314984108157217,0.5193870729902555,0.46413821275394795,0.4852058374390201,0.8758477113344937,0.2076319907833318,0.3077431639917167,0.7289160207913857,0.8820558370568446,0.5684596241164976,0.38286609993615034,0.5781047803942777,0.5535223939048122,0.3934942631914855,0.4923942891943475,0.7600346406077653,0.5652183744852776,0.2884791004682171
208,6,16,12.8716,77.5946,0.4920433374436199,0.44194149804276406,0.5273326852818827,0.5344599595464388,0.6739655939120854,0.6324498911685574,0.2635590197001275,0.06070853035017038,0.9495395131626863,0.5431282909035988,0.41612458112432654,0.4427781859358732,0.5053898925192952,0.7506913832455085,0.5267449626710481,0.9984691265443373,0.1628616810217219,0.2896228280568507
209,6,17,12.8716,77.6046,0.508079276069961,0.36219838768267854,0.3902143069846989,0.5481889741668045,0.2868312775317738,0.5570894130961348,0.2696999964859029,0.4560430417381795,0.9381930777882891,0.5064182823513722,0.48935622666604145,0.5445623055930884,0.554593531029756,0.8804751950557077,0.11350817800590624,0.9158091831118762,0.019189645201328792,0.4220685924214718
210,6,18,12.8716,77.6146,0.5173745391083895,0.4653695720720431,0.48058152753210404,0.3725154443259192,0.09044665433153441,0.7789017508472298,0.23098988935122838,0.9878232812597135,0.843479755216693,0.4646035767731355,0.5240264891018174,0.4308401113477932,0.3988155681775465,0.8075922076472889,0.9914075120822378,0.31988931890763306,0.01190050757490998,0.3771904251685454
211,6,19,12.8716,77.6246,0.4046923041387198,0.4293132292989874,0.3750517470174838,0.5126458728711071,0.7956557793619193,0.8353814016935364,0.42450406319604417,0.8413569985896311,0.687682059817003,0.5241567089083612,0.332092866719289,0.37408352111375587,0.48644675929844217,0.4516400431934406,0.056082396613420515,0.5353825177343998,0.28498839571791934,0.3416531885335974
212,6,20,12.8716,77.6346,0.4756474144496624,0.3419908199262642,0.42725417346230493,0.32974541488113934,0.6836406839249377,0.9547334679437199,0.8439732541458119,0.07053904780540177,0.5077678334210487,0.37214496004805103,0.37397791560279914,0.5154152936690113,0.3709490881707845,0.887941637371548,0.7012613848925675,0.9263280072816701,0.7220707685922466,0.1605404521789528
213,6,21,12.8716,77.6446,0.4417626900108683,0.3715847528939634,0.42349029990888076,0.39999060102471906,0.7984318309446975,0.678061570389506,0.35760334769125895,0.2686459119111057,0.33938377347010457,0.40957395518846434,0.43655646940695025,0.3289571923703397,0.3400566979715721,0.919306045714463,0.9324484353245601,0.8596049624233729,0.7048976275754723,0.5729530669079884
214,6,22,12.8716,77.6546,0.45505247833133344,0.2860066594920416,0.3146388423935162,0.4190442525933353,0.9823624495161529,0.47792420210618997,0.34312802993037295,0.2255695484637602,0.2052972495555306,0.2723433829881076,0.27988499458438515,0.3074589957988273,0.417304224331967,0.4399260703521854,0.8540712859329078,0.5099564902028586,0.9105800952992695,0.988393549902962
215,6,23,12.8716,77.6646,0.23353520439528863,0.3652074938368913,0.3199891437909642,0.3933060022437452,0.6051037292441894,0.8498996527900355,0.22505127110152592,0.5473042408150156,0.112385451143227,0.41223705644415815,0.3131216612254471,0.24547565157730547,0.26715858278962873,0.39555063648983396,0.46839876965724075,0.03669592223500188,0.4197950871235677,0.07796341105971877
216,6,24,12.8716,77.6746,0.36653334935264736,0.39291903673767586,0.2683273936134903,0.40189532681131906,0.07199717784953139,0.510441193823514,0.5530015748003965,0.2208881202585337,0.055674981331149204,0.3796975377565448,0.2265380887608367,0.24989135429821904,0.26009766268295825,0.10188955357679819,0.9961824388267299,0.17524785052832795,0.42806489470471226,0.9707055957252095
217,6,25,12.8716,77.6846,0.1926067581836461,0.18445792057405364,0.3398977550696852,0.3496093639228873,0.8968030885397883,0.7515511863842885,0.7502667477680256,0.22798697821045072,0.02495908022263451,0.19264764054428046,0.16158314160825454,0.2942669462474613,0.318407764050192,0.25998768284676893,0.5380732361867674,0.7246184831613596,0.5116848326303867,0.6678278525402142
218,6,26,12.8716,77.6946,0.24089612386509549,0.2193920982399678,0.23335927947051535,0.26762167427673295,0.17391877720923435,0.06770913757167848,0.817518652065634,0.343305247572541,0.010125439162335782,0.18993817098291,0.20499835337080963,0.216343379850475,0.21355886059067494,0.7325252957362982,0.2053225781976261,0.7452075429696733,0.34597613871463745,0.5757115874617532
219,6,27,12.8716,77.7046,0.13369900543362276,0.17414165086336997,0.17140347011285867,0.20864454076045227,0.3948524784446609,0.8879237196863401,0.8995340326982219,0.2549951456528362,0.003717194649206741,0.15415272576717232,0.22770243788951694,0.2903223569367688,0.18102004280196876,0.7755295076749544,0.5435010419150511,0.7947747118439212,0.5449432161437107,0.3307496371727155
220,6,28,12.8716,77.7146,0.17124594203672824,0.2357339456769096,0.08510725938138243,0.1535035208320555,0.8849801909533344,0.364637511587553,0.5176080520296792,0.34666974527335,0.001234902396747453,0.1560277239514848,0.09362056496891205,0.26206173237630176,0.12757598191723524,0.74960546789619,0.5373048941672742,0.0820854032320777,0.9227199427419479,0.016535349100363854
221,6,29,12.8716,77.7246,0.11131589353128689,0.07929437305422588,0.07209833840202523,0.21434772591637458,0.549117575817675,0.9227380992310216,0.769550113458766,0.8738278142277306,0.0003712494039986548,0.24900423344705278,0.16672925784516562,0.21075159604722113,0.16791209866099696,0.21743171038533232,0.5303375635545176,0.7684894037678416,0.22687170546881263,0.3743837331398133
222,6,30,12.8716,77.7346,0.17475459022217052,0.19711839483953864,0.17012150541267895,0.08688453055504164,0.2987809100200172,0.658526762367533,0.07254664518906735,0.7509941462501664,0.00010099843919311274,0.23537783727017017,0.2468477766246708,0.05191293675306358,0.11330639417499358,0.6749616789693907,0.7527600177730454,0.18766530506912005,0.8790237322979547,0.8966966350529851
223,6,31,12.8716,77.7446,0.09664574114658131,0.18884097028346214,0.14036067071636973,0.2370065796278959,0.47418951109148166,0.8158116278302641,0.8582499538448025,0.12493533086971652,2.4864476023350926e-05,0.03905960372520316,0.17312124804790274,0.20687580963385854,0.050536698131513694,0.24954061231971356,0.7222524502637964,0.46621097828496494,0.2023089158217677,0.7482168574532275
224,7,0,12.8816,77.4346,0.13675107924531874,0.13421126497003505,0.10774809010806904,0.1910590326896161,0.20815746709763105,0.6852971565892357,0.5645514646956792,0.3468284535300291,0.9047493781036393,0.11713216496899026,0.10679223095295538,0.1998018191770195,0.039122195176951605,0.9645023179268251,0.0693840467650893,0.19367285144326352,0.1616596808890512,0.31674434675833907
225,7,1,12.8816,77.4446,0.1826685504481525,0.1173419051678046,0.2574865633378515,0.1384080674963234,0.28472755740467875,0.343752653791858,0.49139709483233746,0.977246897125968,0.8158164125648669,0.14128479973035202,0.24329517869189385,0.08385172621045925,0.13921756030734023,0.6530517700982733,0.3663236221825259,0.4831858255260047,0.02611631194620581,0.9783845605483837
226,7,2,12.8816,77.4546,0.10169362869800976,0.0899011480040426,0.1702257449082471,0.08619913180939813,0.8526233709313898,0.9481454461879818,0.977710317166467,0.9015310504571095,0.7593885582646569,0.2599087992166986,0.2734951022730478,0.11948544471123163,0.11401290843090336,0.20352879453464848,0.9988126042787913,0.9108495012155534,0.035032097324594086,0.9594931544030334
227,7,3,12.8816,77.4646,0.2823313806830953,0.21944987421040377,0.25875359890692656,0.18657346369797267,0.691181594307156,0.43116269544211333,0.9673764564055881,0.4889811810458569,0.7646369142655575,0.17213961957493065,0.2199647861467249,0.20211485186142567,0.2315101629287949,0.8412840743660652,0.8193000684669853,0.8540696032517037,0.07895539019452684,0.9543722690492424
228,7,4,12.8816,77.4746,0.17114684642694666,0.32232964797694824,0.2247069287175432,0.3040111257726502,0.28264478337385196,0.8433005544269124,0.437309583893186,0.6639918473089916,0.8290685997111501,0.13112608548742527,0.3179974669647176,0.23434393031506326,0.19771686221686674,0.3494012051005116,0.9827527694447552,0.5537845253315147,0.2087501025545482,0.6866512043013273
229,7,5,12.8816,77.4846,0.16078276562414234,0.3640888141358502,0.20867281910504362,0.2583265541386561,0.46415177929819335,0.752780180546509,0.9251316729495573,0.460716579209126,0.919934577716363,0.32750594681308864,0.2380162263619701,0.21525196583247755,0.19687696841320637,0.07871868224149062,0.1553000008442508,0.6673493210072344,0.6915649450401898,0.045150610186910405
230,7,6,12.8816,77.4946,0.32393596232151756,0.34015046563955054,0.2813321426575738,0.21525134690045025,0.0959000121462904,0.620132235856109,0.12526787433542103,0.7534762993873219,0.9899584872797338,0.20621603314940673,0.33410498231909247,0.20297988476144693,0.32389774625074197,0.47229200305509383,0.375616832685638,0.6990720403580832,0.5648138057452589,0.8228076631937896
231,7,7,12.8816,77.5046,0.262396004239085,0.3998940143866877,0.4212509353923509,0.29931183065954026,0.6446625642332093,0.5122170340263049,0.27589879668171957,0.05748771017062646,1.0,0.24927306426020973,0.3250425660306261,0.41905751862956436,0.39240357851021884,0.5630725154794313,0.499696155597994,0.4207002781310921,0.023790432688403647,0.6807076876050038
232,7,8,12.8816,77.5146,0.43731191637696537,0.33099722891566996,0.4490523740885749,0.32961317029548776,0.02052709992622426,0.9878151481371729,0.9499421796451198,0.5989351779723061,0.9377555700127637,0.4556703200101936,0.3844954537700884,0.3617185646823938,0.4159352447049994,0.6489664033030078,0.953453593182482,0.274002883862666,0.6569201057907453,0.8416790998353992
233,7,9,12.8816,77.5246,0.4543764563656712,0.34588478933456723,0.4602299719840973,0.44531797704946013,0.9885883289867597,0.2887088372831524,0.932495673702466,0.8746886794577077,0.8235824471001225,0.304154325790484,0.4470926873007103,0.3510937301620039,0.40647080360445664,0.5957127294799401,0.13085240739463344,0.3930863801017274,0.0813702092895384,0.5966613568965732
234,7,10,12.8816,77.5346,0.35634494305198255,0.3615693569424943,0.512669217481591,0.5124192262074339,0.9622596655668759,0.7411803606175588,0.9842258498986294,0.45465867182132563,0.7012484110910929,0.39235594714731387,0.3624455171739173,0.36259801036682654,0.4822968566536049,0.27967288350794534,0.6744027441326358,0.04094810228839163,0.8259096372172415,0.23394797406837195
235,7,11,12.8816,77.5446,0.44083320349449656,0.4608291590316745,0.3961530482831328,0.49601271895213794,0.7819245266956922,0.40945283011532824,0.8235103867463497,0.8891517189065261,0.6188315660504368,0.3790432952314296,0.38391143121394433,0.5240006754740634,0.5873488691348343,0.6101864569025585,0.8238798362484954,0.3077765669343613,0.38106709670656863,0.7390832171259282
236,7,12,12.8816,77.5546,0.4267340536590232,0.4309740653112923,0.48989848163367805,0.5973835647523856,0.92688515652942,0.6628512115001508,0.17934411073273024,0.2515981018676857,0.6087297085713212,0.5073284425881527,0.5031796243553831,0.5353801863769864,0.4754858202237909,0.7282577288708086,0.9055845879879524,0.15309566406648006,0.8002952742491011,0.6623458326354342
237,7,13,12.8816,77.5646,0.536766334381992,0.4236677276333367,0.5111218853491055,0.48458233409585744,0.4374809625498472,0.6086493690271079,0.56206590316201,0.9520257032393927,0.6746641472932506,0.417440597102253,0.4955197501643761,0.54852270780913,0.5822456785879742,0.19815840728103784,0.0751165730216866,0.36624766034953393,0.8686007154497859,0.26616754366930107
238,7,14,12.8816,77.5746,0.5771280591850871,0.6162115814576477,0.514812999311,0.4681686504996143,0.4482901174173122,0.3326434932532864,0.00794186105043483,0.5529305691043731,0.7899208062792114,0.49370717281178006,0.5645181294605217,0.4787507451908724,0.6478100686488865,0.9609592731681244,0.7592021892838828,0.5996533487225736,0.24366449737607332,0.35760832206125326
239,7,15,12.8816,77.5846,0.5665275212499044,0.6263023543236778,0.5951454284026643,0.6345278792853634,0.6448174630916776,0.7944875757456139,0.06719539647573083,0.8884332994065682,0.9071892605945746,0.4701379810897232,0.43061809194283635,0.47696995672329767,0.6035536696479257,0.7003414476418867,0.2079480246895374,0.06892397560186334,0.05700087311455678,0.30356491736469604
240,7,16,12.8816,77.5946,0.4872754278869758,0.5667659479833357,0.4742432116089593,0.6528141337115719,0.0585679046542006,0.23055577283397496,0.21390041637571022,0.16185813265281213,0.9765958260938028,0.45946912338920215,0.630412608154919,0.5535703014963476,0.5770794804146189,0.7118445760465342,0.44331124213868295,0.4731827055415548,0.28507740776133994,0.9640018544535243
241,7,17,12.8816,77.6046,0.5112187194799012,0.5029104336247056,0.566896970565199,0.5259733532558165,0.0499885834538397,0.5440626987404613,0.2819429396556376,0.9374494048138958,0.964926083788112,0.5555349577347103,0.5548100164122229,0.5583814362042008,0.6261415633641475,0.7747383590230653,0.41439542537504986,0.9286857792224774,0.50355852389079,0.8678150085340227
242,7,18,12.8816,77.6146,0.6179092437372035,0.41966948737738996,0.4698719964301939,0.5866778015726802,0.5527813716573268,0.6528665358804063,0.2025064634342507,0.026790101930771065,0.867513986432824,0.4634093186506791,0.5379307445064179,0.4927705396702328,0.5442619138678064,0.1379919063848953,0.5155413025549781,0.5739515586213817,0.5162948243311067,0.9788810069784747
243,7,19,12.8816,77.6246,0.5609025472096383,0.45814606391300433,0.5416470754151862,0.5770155044495503,0.8612430245561947,0.4890326010729723,0.7556735390498841,0.5378090779494923,0.7072769695070179,0.444722276245973,0.40510542831679375,0.5972143777842231,0.42168567569000515,0.6692861547007343,0.9832040731228698,0.00018951470581809646,0.0,0.3172208563752341
244,7,20,12.8816,77.6346,0.41952066151143114,0.4225758148663932,0.5330286043457342,0.39330094191656634,0.6868992852124105,0.39024438933953,0.48329178139055656,0.9737756781026593,0.5222362417462966,0.44330997245135506,0.5428887030823935,0.4339838783599566,0.4664942161179879,0.5944494198737899,0.9524179180477801,0.1591169491408549,0.43423730370293045,0.8470974920601368
245,7,21,12.8816,77.6446,0.35285115889534263,0.33752385345814984,0.36164888469234086,0.3902401577180944,0.6952871690137918,0.07679029918929269,0.017921619083139224,0.12861658103769333,0.3490542226209415,0.34030496461287185,0.485101041846833,0.468683793556262,0.3412422789806297,0.07008319199629615,0.1761922925674123,0.6738754821111801,0.5298127982988516,0.19460822943004102
246,7,22,12.8816,77.6546,0.3706789391141777,0.3801505200456307,0.33113540085261073,0.3606756871156977,0.004257237763267177,0.4827842154168022,0.9297158549333889,0.23622029264439137,0.21114701836543615,0.5101930470815766,0.3362399963987945,0.48057973035179496,0.3423474608019795,0.5740464457060613,0.8854501994371613,0.3742124224285314,0.46199325776595557,0.350931090427443
247,7,23,12.8816,77.6646,0.39700409461047914,0.30304167306097307,0.28744812956292537,0.41471734450003517,0.49255382907807127,0.3047658815089589,0.7203122426695916,0.5292775886299104,0.11558777805314979,0.38814876402554094,0.27010677498901603,0.38274318082171926,0.44238729171969826,0.3223924967896961,0.8164539198509365,0.8882849787873751,0.8295608598059634,0.23576835604774649
248,7,24,12.8816,77.6746,0.23167123240791418,0.3536353671130062,0.22595292772151926,0.31403501349535556,0.8575233963866306,0.7729690229788755,0.40306124303013924,0.06584861033308748,0.0572613921086347,0.30092515116063145,0.3385917032349611,0.3323274443596946,0.2643443465030375,0.05818898886800681,0.3034648493276286,0.599324094195703,0.011455198159538995,0.6831504616151717
249,7,25,12.8816,77.6846,0.3741230708826782,0.3731513030040937,0.19204751702460995,0.3981155416073581,0.06381003834183879,0.9293305246987776,0.9405634939116329,0.9759881415086806,0.025670267777881322,0.24956935782366066,0.25625933896598024,0.35273590675837785,0.19977446318486214,0.5297808879143457,0.8718036334157844,0.7124142852789785,0.36302180319374083,0.8054604651132226
250,7,26,12.8816,77.6946,0.1801534250723238,0.1952170764175134,0.26386172750731895,0.19862040835357483,0.08978810579958701,0.10893630501548617,0.9871337154271304,0.4568617291564007,0.010413954855198996,0.35700408467490236,0.333752672159071,0.2815489719462457,0.3722605911786693,0.47715078458906435,0.2867481328603797,0.582755344674207,0.16034652642486524,0.3811300968824586
251,7,27,12.8816,77.7046,0.22147602609816236,0.1766720034027027,0.29410216834032554,0.3308655044725617,0.22214983076684164,0.08574142724971955,0.5618142871303909,0.40009071799365253,0.0038231129182841597,0.31161715914365035,0.19533324398154175,0.23991310721196074,0.2023381800384984,0.7417371795456098,0.5699228383998199,0.3555263384639131,0.5868402497217157,0.5870523456770205
252,7,28,12.8816,77.7146,0.25950248052295605,0.1901816965679612,0.1825048619376726,0.13770363584892537,0.03222691152207963,0.4845694557455204,0.16227803201960891,0.3455985532228709,0.0012700898799670802,0.2564102360997614,0.19526968449881893,0.1736252140616905,0.21600392548979433,0.6196281731391924,0.640609536996769,0.5214674555840607,0.3055581314748274,0.44365580678408084
253,7,29,12.8816,77.7246,0.1965939554423377,0.14369833668724474,0.23991932236137217,0.2749415771421659,0.7580101712715821,0.22080715528741565,0.46854341561845886,0.08105964203066833,0.0003818278369241283,0.21641973681268056,0.16745630121487595,0.12695964720329556,0.23098707389578219,0.62796095830581,0.1749406688725537,0.8835081915597338,0.002677972659224788,0.37475153670932143
254,7,30,12.8816,77.7346,0.20515899772276772,0.20785491535658432,0.23321600976952392,0.13952513329984803,0.7044265445678728,0.7766993306076797,0.17534093086718583,0.9033286396772323,0.00010387630297706582,0.20458579234594196,0.09229680017518334,0.08116210041145723,0.12117670545045515,0.3749970233372226,0.02452357935600893,0.6182052462194425,0.19354187074465856,0.9084026811509308
255,7,31,12.8816,77.7446,0.12313680393316746,0.12922681064857694,0.0720354968330927,0.14774563802414953,0.8474639495260846,0.46708332439887223,0.8087470583775324,0.9044627460837115,2.5572967913188582e-05,0.1565913488099011,0.19479575890618198,0.1544540982132182,0.19096313914516638,0.7142773128676153,0.007021113397416498,0.9283082791088759,0.5600089728835498,0.25521661200085216
256,8,0,12.8916,77.4346,0.059978861618889365,0.10497779833243087,0.15790954780312125,0.2520549678626078,0.6022334326035356,0.9616966367791144,0.9926361701325385,0.28240805278704184,0.8420654703325617,0.19042832450376415,0.19716644015495796,0.2312205280161518,0.22448170230559206,0.9252069429457466,0.8987896409690812,0.4249536985537453,0.8083823942022714,0.629944953014463
257,8,1,12.8916,77.4446,0.12138710488053768,0.20994058731392418,0.20719222999544884,0.2291707204731469,0.5222498542670252,0.8673413934855808,0.5439570989363545,0.2053535348791844,0.7592940628390963,0.10912181525797013,0.16743862394734624,0.21571666654276547,0.1721272034619006,0.23741682873613804,0.9723109081155247,0.288743022699036,0.3490808127883647,0.7374263855480704
258,8,2,12.8916,77.4546,0.2725057143542238,0.13076368150358156,0.11496108084156455,0.20530239643311074,0.8976207861833028,0.7435284025548266,0.9453071149106479,0.3821290935591522,0.7067757093357676,0.2784691733283708,0.09441820815795195,0.2920766532577778,0.1112168378468329,0.12723406604892448,0.21949359077638728,0.7987908895867256,0.870444965403934,0.8128749853820536
259,8,3,12.8916,77.4646,0.31323211039582355,0.24511163887202173,0.30539948872917827,0.17382517461129413,0.22372766728999674,0.025060062680784468,0.7381174121240174,0.007911117811575238,0.7116604425793918,0.3013049954333478,0.31065232215889943,0.24957485867370197,0.1399458709343295,0.01077496170994913,0.27863762869933184,0.19330513114050732,0.9075084477022815,0.6372300157282862
